Keyword;Position;Previous Position;Search Volume;Keyword Difficulty Index;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends;Timestamp
"custom sliding doors interior";"26";"0";"20";"67.39";"1.72";"https://www.houzz.com/photo/344194-barn-style-sliding-door-farmhouse-hall-charlotte";"0.00";"0.00";"1.00";"2130000";"0.67,1.00,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,1.00,1.00";"1509491227"
"interior glass wall";"12";"0";"70";"60.78";"1.52";"https://www.houzz.com/interior-glass-wall";"0.00";"0.00";"1.00";"235000000";"0.45,0.64,0.45,0.45,0.45,0.64,0.64,0.45,0.64,0.64,0.82,1.00";"1508405730"
"concrete interior floor";"10";"9";"30";"75.07";"2.45";"https://www.houzz.com/ideabooks/7977902/list/5-benefits-to-concrete-floors-for-everyday-living";"0.00";"0.00";"0.57";"98800000";"0.14,0.14,0.14,0.57,1.00,0.57,0.43,0.43,0.43,0.57,1.00,0.57";"1509401498"
"india interior design";"9";"9";"20";"68.58";"13.11";"https://www.houzz.com/india-interior-design";"0.00";"0.00";"0.31";"51900000";"0.67,1.00,0.33,0.67,0.33,0.33,1.00,0.67,0.67,0.67,0.67,1.00";"1509102189"
"lincoln interior";"20";"24";"90";"91.58";"2.90";"https://www.houzz.com/professionals/interior-designer/c/Lincoln--NE";"0.00";"0.00";"0.05";"72600000";"0.82,0.64,0.64,0.82,0.64,0.64,0.82,1.00,0.82,0.64,1.00,1.00";"1508407202"
"satin nickel interior door knobs";"16";"15";"30";"82.75";"1.98";"https://www.houzz.com/discussions/147156/oil-rubbed-bronze-vs-satin-nickel-for-interior-doorknobs";"0.00";"0.00";"1.00";"1200000";"1.00,0.50,0.75,1.00,0.75,0.75,1.00,0.75,0.25,0.50,0.50,0.50";"1509385061"
"shutters for windows interior";"13";"13";"50";"82.23";"2.25";"https://www.houzz.com/ideabooks/82236/list/are-plantation-shutters-the-right-choice-for-your-windows";"0.00";"0.00";"1.00";"24200000";"1.00,0.44,0.44,0.78,0.22,0.33,0.56,0.56,1.00,0.56,0.44,0.56";"1508637416"
"wooden interior doors";"24";"0";"320";"69.87";"1.59";"https://www.houzz.com/wood-interior-doors";"0.00";"0.00";"1.00";"2910000";"0.82,0.67,0.67,0.67,0.67,0.82,0.82,0.82,0.82,0.67,1.00,1.00";"1508900483"
"office furniture interior";"17";"14";"590";"43.65";"5.54";"https://www.houzz.com/interior-design-office-furniture";"0.00";"0.00";"0.49";"109000000";"0.04,0.06,0.07,0.01,0.07,0.44,0.54,0.44,1.00,0.03,0.03,0.06";"1509595248"
"best free interior design software";"53";"0";"70";"75.08";"2.98";"https://www.houzz.com/discussions/861662/design-software";"0.00";"0.00";"0.08";"9300000";"0.71,1.00,1.00,0.71,1.00,1.00,0.71,1.00,0.71,0.71,1.00,1.00";"1508433725"
"custom luxury car interior";"74";"76";"90";"58.36";"2.08";"https://www.houzz.com/luxury-car-garage";"0.00";"0.00";"0.62";"37800000";"0.22,0.78,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.33,0.78";"1509676622"
"creative ideas for interior design";"22";"38";"10";"78.30";"4.27";"https://www.houzz.com/photos";"0.00";"0.00";"0.27";"44400000";"1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00";"1510487322"
"interior design ideas for small homes";"37";"26";"20";"83.13";"1.41";"https://www.houzz.com/photos/size--compact";"0.00";"0.00";"0.83";"29500000";"0.50,0.25,0.50,0.50,1.00,0.75,0.50,0.25,0.25,0.50,0.50,0.25";"1508994409"
"black interior designers";"14";"0";"140";"55.69";"4.02";"https://www.houzz.com/pro/mickeeduncan/black-interior-designers-network";"0.00";"0.00";"0.26";"127000000";"0.67,0.67,0.81,0.67,0.67,0.67,0.81,0.67,0.67,0.52,1.00,1.00";"1510756470"
"interior wall paint";"19";"22";"210";"87.31";"2.20";"https://www.houzz.com/ideabooks/4536977/list/from-the-pros-how-to-paint-interior-walls";"0.00";"0.00";"0.74";"78100000";"0.81,0.81,0.81,0.65,1.00,0.81,0.81,0.81,0.81,0.65,0.81,0.81";"1510836085"
"slate panels for interior";"35";"0";"70";"58.09";"1.41";"https://www.houzz.com/product/48543960-deep-slate-stacked-wall-panel-stone-white-traditional-siding-and-stone-veneer";"0.00";"0.00";"1.00";"3610000";"0.56,0.44,1.00,0.33,1.00,1.00,0.22,0.56,0.22,0.44,0.44,0.44";"1510282258"
"interior shutters lowes";"26";"20";"140";"75.27";"1.56";"https://www.houzz.com/discussions/3979211/recommendation-for-exterior-shutters-not-home-depot-or-lowes";"0.00";"0.00";"1.00";"929000";"0.27,0.65,1.00,0.54,0.15,0.12,0.19,0.42,0.54,0.65,1.00,0.81";"1510772061"
"freelance interior design rates";"31";"29";"20";"78.56";"3.28";"https://www.houzz.com/ideabooks/3293842/list/how-to-work-with-an-interior-designer";"0.00";"0.00";"0.75";"736000";"0.40,0.40,0.40,0.20,0.20,0.20,0.40,0.20,0.40,0.40,1.00,0.60";"1508997840"
"cheap interior decorators";"34";"0";"10";"77.40";"3.30";"https://www.houzz.com/professionals/interior-designer/c/Mississauga--ON";"0.00";"0.00";"0.92";"1100000";"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1510569793"
"wardrobe interior designs";"6";"5";"10";"73.24";"21.78";"https://www.houzz.com/wardrobe-interior";"0.00";"0.00";"0.37";"1840000";"1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50";"1510455440"
"wardrobe interior designs";"4";"3";"10";"73.24";"21.78";"https://www.houzz.com/wardrobe-interior-design";"0.00";"0.00";"0.37";"1840000";"1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50";"1510455440"
"wardrobe interior designs";"5";"4";"10";"73.24";"21.78";"https://www.houzz.com/photo/26145363-wardrobe-interior-design-classic-traditional-closet-hampshire";"0.00";"0.00";"0.37";"1840000";"1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50";"1510455440"
"country style homes interior";"23";"0";"20";"85.29";"1.38";"https://www.houzz.com/country-homes-interior-design";"0.00";"0.00";"0.10";"5790000";"1.00,1.00,0.50,0.50,1.00,0.50,0.50,0.50,1.00,0.50,1.00,1.00";"1509114524"
"craftsman interior paint colors";"14";"11";"90";"80.03";"5.60";"https://www.houzz.com/craftsman-color-palette";"0.00";"0.00";"0.29";"3700000";"0.82,0.45,0.45,0.64,0.64,1.00,0.82,0.64,0.82,0.82,0.82,1.00";"1508348359"
"craftsman interior paint colors";"13";"9";"90";"80.03";"5.60";"https://www.houzz.com/craftsman-interior";"0.00";"0.00";"0.29";"3700000";"0.82,0.45,0.45,0.64,0.64,1.00,0.82,0.64,0.82,0.82,0.82,1.00";"1508348359"
"vinyl interior shutters for windows";"57";"61";"10";"72.87";"4.88";"https://www.houzz.com/ideabooks/82236/list/are-plantation-shutters-the-right-choice-for-your-windows";"0.00";"0.00";"1.00";"5260000";"1.00,0.50,1.00,1.00,1.00,1.00,0.50,0.50,0.50,0.50,0.50,0.50";"1510503251"
"interior house painting color ideas";"12";"12";"10";"84.40";"3.99";"https://www.houzz.com/most-popular-interior-paint-colors";"0.00";"0.00";"0.48";"10200000";"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1510461532"
"wooden bifold doors interior";"30";"0";"10";"80.85";"2.96";"https://www.houzz.com/interior-bifold-doors-ideas";"0.00";"0.00";"1.00";"2010000";"1.00,0.33,0.33,0.33,0.33,0.33,0.33,1.00,0.67,0.33,0.33,0.33";"1510658612"
"interior faux wood shutters";"37";"0";"30";"74.45";"3.89";"https://www.houzz.com/projects/816913/interior-faux-wood-plantation-shutters";"0.00";"0.00";"1.00";"5700000";"0.60,0.80,0.80,0.60,0.60,0.80,1.00,0.40,0.60,0.40,0.60,1.00";"1508734259"
"beach house interior color schemes";"7";"7";"20";"75.27";"1.82";"https://www.houzz.com/ideabooks/2146690/thumbs/beach-house-colors";"0.00";"0.00";"0.21";"8110000";"0.20,0.40,0.80,1.00,0.60,0.40,0.20,0.40,0.40,0.20,0.60,0.40";"1509407249"
"free interior designers";"74";"0";"10";"74.51";"2.69";"https://www.houzz.com/";"0.00";"0.00";"0.64";"116000000";"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,1.00,0.50";"1510591856"
"interior door company";"13";"9";"110";"58.48";"1.93";"https://www.houzz.com/pro/mrdoorz/interior-door-replacement-company";"0.00";"0.00";"0.87";"86700000";"0.79,0.79,0.79,0.79,1.00,0.79,0.79,0.64,0.64,0.64,0.79,0.64";"1510859935"
"interior sliding doors for sale";"19";"15";"20";"85.47";"1.57";"https://www.houzz.com/photos/interior-doors";"0.00";"0.00";"1.00";"2090000";"0.67,0.33,0.33,0.33,0.33,1.00,0.33,1.00,1.00,1.00,1.00,0.67";"1509118033"
"interior concrete floors pros and cons";"13";"12";"50";"59.19";"1.27";"https://www.houzz.com/discussions/3981770/pros-and-cons-of-stained-concrete-flooring";"0.00";"0.00";"0.34";"1300000";"0.44,1.00,0.56,0.11,0.56,0.11,1.00,0.78,0.33,0.56,0.56,0.44";"1510330891"
"interior design schools in san diego";"51";"0";"20";"72.79";"20.87";"https://www.houzz.com/professionals/interior-designer/c/San-Diego--CA";"0.00";"0.00";"0.82";"1720000";"1.00,0.67,1.00,0.67,0.67,0.67,0.33,0.67,0.67,0.67,1.00,0.67";"1509151442"
"interior gates home";"7";"6";"10";"79.76";"1.98";"https://www.houzz.com/interior-gate";"0.00";"0.00";"1.00";"28900000";"0.33,0.33,0.33,0.67,0.33,0.33,0.00,0.33,0.67,0.33,1.00,1.00";"1509316789"
"fake brick panels interior";"36";"0";"20";"72.00";"1.65";"https://www.houzz.com/brick-interior-wall-panels";"0.00";"0.00";"1.00";"758000";"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.29,1.00,0.71,0.43,0.14";"1506353007"
"interior design jobs in boston";"69";"69";"20";"81.02";"3.04";"https://www.houzz.com/professionals/interior-designer/c/Jamaica-Plain--MA";"0.00";"0.00";"0.27";"11200000";"0.25,0.50,0.25,0.50,1.00,0.25,0.25,0.25,0.50,0.50,0.75,0.50";"1508994528"
"buy interior french doors";"17";"0";"30";"71.68";"1.97";"https://www.houzz.com/ideabooks/21753153/list/upgrade-your-house-with-new-interior-doors";"0.00";"0.00";"1.00";"1470000";"0.75,0.75,1.00,0.75,0.50,1.00,1.00,0.75,1.00,0.75,0.75,1.00";"1508844704"
"black wall lights interior";"10";"25";"10";"86.97";"1.04";"https://www.houzz.com/photos/wall-lighting";"0.00";"0.00";"1.00";"2510000";"0.25,0.25,0.25,0.25,0.25,0.50,0.25,0.25,0.25,0.25,1.00,0.25";"1510491304"
"home interior design software";"62";"74";"170";"66.47";"2.72";"https://www.houzz.com/discussions/3834239/interior-design-software";"0.00";"0.00";"1.00";"11100000";"0.81,0.53,0.44,0.53,0.53,0.66,0.53,0.34,0.44,0.53,1.00,0.66";"1510858495"
"interior door handles brushed nickel";"16";"0";"90";"84.09";"1.94";"https://www.houzz.com/brushed-nickel-door-handles";"0.00";"0.00";"1.00";"1380000";"0.22,0.11,0.11,0.56,0.11,1.00,0.78,1.00,0.33,0.11,0.11,0.44";"1509683874"
"interior home paint colors";"15";"15";"30";"83.30";"2.18";"https://www.houzz.com/most-popular-interior-paint-colors";"0.00";"0.00";"0.55";"11500000";"0.80,0.60,0.40,1.00,0.60,0.40,0.40,0.40,0.40,0.20,0.60,0.60";"1508847168"
"doors interior";"19";"25";"320";"69.81";"1.40";"https://www.houzz.com/photos/interior-doors";"0.00";"0.00";"1.00";"119000000";"0.66,0.44,0.54,0.44,0.66,0.54,0.54,0.66,0.66,0.44,0.66,1.00";"1508935683"
"scs interiors";"83";"80";"170";"77.31";"2.26";"https://www.houzz.com/pro/scshibles/scs-design";"0.00";"0.00";"0.01";"440000";"0.65,0.42,0.54,0.65,0.65,0.65,0.65,0.54,0.42,0.65,1.00,0.81";"1508323239"
"boston interiors natick mass";"28";"30";"40";"86.32";"1.27";"https://www.houzz.com/pro/bostoninteriors/boston-interiors";"0.00";"0.00";"0.15";"263000";"0.56,0.78,0.33,1.00,0.33,0.33,0.11,0.56,0.11,0.78,0.78,0.78";"1510373484"
"interior design sites free";"14";"19";"10";"65.67";"3.84";"https://www.houzz.com/";"0.00";"0.00";"0.37";"3550000";"0.50,0.50,1.00,1.00,1.00,1.00,0.50,0.50,0.50,0.50,0.50,0.50";"1509166420"
"interior design jobs milwaukee";"48";"42";"140";"83.52";"4.57";"https://www.houzz.com/professionals/architect/milwaukee";"0.00";"0.00";"0.28";"714000";"0.53,1.00,0.82,0.82,1.00,1.00,1.00,0.82,0.82,0.53,0.82,0.65";"1508325364"
"disney interior paint";"17";"17";"30";"69.02";"3.43";"https://www.houzz.com/disney-paint";"0.00";"0.00";"0.73";"73100000";"0.57,0.43,0.43,0.29,0.43,0.43,0.29,0.29,0.43,0.43,0.71,1.00";"1509489939"
"website design for interior designers";"26";"25";"10";"62.38";"15.80";"https://www.houzz.com/";"0.00";"0.00";"0.69";"4670000";"0.50,0.50,0.50,0.50,0.50,1.00,0.50,0.50,0.50,0.50,0.50,0.50";"1510520942"
"tri fold doors interior";"48";"0";"90";"75.60";"1.56";"https://www.houzz.com/photos/interior-doors";"0.00";"0.00";"1.00";"1610000";"0.82,0.64,0.64,0.82,0.64,0.82,0.82,0.82,0.82,0.64,1.00,1.00";"1508354319"
"high end interior designers";"15";"15";"30";"45.37";"2.88";"https://www.houzz.com/high-end-interior-design";"0.00";"0.00";"0.29";"3540000";"0.43,0.57,0.29,0.43,0.29,0.43,0.29,0.43,0.43,0.29,0.57,1.00";"1509336214"
"interior designers online";"24";"19";"30";"67.88";"13.49";"https://www.houzz.com/ideabooks/2405077/list/is-an-online-decorator-right-for-you";"0.00";"0.00";"0.84";"3420000";"0.40,0.40,0.60,0.40,0.60,0.60,0.40,0.80,0.60,0.40,1.00,0.60";"1508862531"
"paint colours interior walls";"16";"16";"90";"82.26";"2.51";"https://www.houzz.com/ideabooks/8339289/list/12-tried-and-true-paint-colors-for-your-walls";"0.00";"0.00";"0.57";"22900000";"0.11,0.11,0.11,0.11,0.11,1.00,0.11,0.56,0.11,0.11,0.11,0.78";"1509680241"
"behr paints interior";"59";"65";"40";"79.80";"1.11";"https://www.houzz.com/discussions/893809/best-brand-of-paint";"0.00";"0.00";"0.69";"4950000";"0.44,0.22,0.11,0.22,1.00,1.00,1.00,0.11,0.11,0.11,0.22,0.56";"1508587539"
"best interior design websites 2012";"16";"13";"10";"62.40";"15.69";"https://www.houzz.com/";"0.00";"0.00";"0.41";"9030000";"0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1509296968"
"living room wall interior design";"12";"0";"40";"83.42";"5.55";"https://www.houzz.com/photos/traditional/living-room";"0.00";"0.00";"1.00";"162000000";"0.56,0.11,0.78,0.11,0.78,0.11,0.11,1.00,0.44,0.78,0.78,0.56";"1510369412"
"living room wall interior design";"13";"0";"40";"83.42";"5.55";"https://www.houzz.com/photos/modern/living-room";"0.00";"0.00";"1.00";"162000000";"0.56,0.11,0.78,0.11,0.78,0.11,0.11,1.00,0.44,0.78,0.78,0.56";"1510369412"
"western home interior";"12";"0";"40";"79.16";"1.32";"https://www.houzz.com/western-home-designs";"0.00";"0.00";"0.39";"50700000";"1.00,0.33,0.33,0.78,0.33,0.22,0.11,0.44,0.11,0.78,0.78,0.33";"1510367793"
"faux wood shutters interior";"65";"77";"70";"76.01";"3.04";"https://www.houzz.com/photos/interior-shutters";"0.00";"0.00";"1.00";"5770000";"1.00,1.00,0.78,0.78,0.78,1.00,1.00,0.78,0.78,0.78,0.78,0.56";"1508438077"
"barn style sliding doors interior";"15";"18";"30";"85.73";"1.19";"https://www.houzz.com/photos/interior-doors/type_door--Barn-Doors";"0.00";"0.00";"1.00";"613000";"0.43,0.14,0.29,0.29,0.29,0.29,0.29,0.57,1.00,0.43,0.71,0.43";"1508865492"
"interior design for residential house";"4";"4";"10";"71.62";"7.85";"https://www.houzz.com/residential-interior-design";"0.00";"0.00";"0.34";"5490000";"1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1510455433"
"interior design construction";"18";"14";"30";"63.57";"10.83";"https://www.houzz.com/pro/taylored/taylored-interior-design-and-construction";"0.00";"0.00";"0.37";"123000000";"0.80,0.60,0.40,0.40,0.60,0.60,0.40,0.80,0.80,0.40,1.00,0.80";"1509387753"
"interior institute";"50";"54";"10";"66.65";"2.74";"https://www.houzz.com/pro/interiordesignersinstitute/interior-designers-institute";"0.00";"0.00";"0.57";"395000000";"1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00";"1509225590"
"interior glass panel doors";"28";"0";"170";"70.50";"1.18";"https://www.houzz.com/frosted-glass-interior-doors";"0.00";"0.00";"1.00";"3430000";"1.00,0.42,0.27,0.27,0.35,0.65,0.54,0.81,0.81,0.54,1.00,0.81";"1510844782"
"interior decoration ideas for living room";"16";"13";"30";"79.67";"1.70";"https://www.houzz.com/photos/living-room";"0.00";"0.00";"0.95";"5600000";"0.75,0.50,0.50,0.75,0.75,0.50,0.50,0.50,0.25,0.25,1.00,1.00";"1508738419"
"coordinating interior paint colors";"18";"16";"20";"79.07";"3.44";"https://www.houzz.com/ideabooks/10545716/list/strategies-to-create-color-flow-throughout-a-home-a-case-study";"0.00";"0.00";"0.58";"4690000";"0.67,0.67,0.33,0.33,0.67,0.33,0.67,1.00,0.33,0.33,0.33,0.67";"1508908264"
"app for interior design";"21";"27";"90";"84.22";"3.70";"https://www.houzz.com/mobileApps";"0.00";"0.00";"0.57";"144000000";"0.79,0.50,0.79,0.64,0.64,0.64,0.50,0.50,0.64,0.79,1.00,0.79";"1505447568"
"10 best interior design websites";"37";"0";"10";"74.52";"1.31";"https://www.houzz.com/";"0.00";"0.00";"1.00";"457000000";"1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00";"1506795030"
"international interior design firms";"64";"0";"20";"61.10";"4.67";"https://www.houzz.com/professionals/interior-designer/c/San-Diego--CA";"0.00";"0.00";"0.26";"10700000";"0.33,0.67,0.67,0.67,0.67,1.00,1.00,0.67,0.33,0.67,0.67,1.00";"1509479067"
"interior design specifications";"63";"0";"10";"71.22";"5.64";"https://www.houzz.com/pro/sandybattles/design-specifications";"0.00";"0.00";"0.20";"24600000";"0.50,1.00,0.50,0.50,0.50,0.50,0.50,0.50,1.00,0.50,1.00,1.00";"1509256251"
"interior wood blinds";"21";"20";"20";"72.37";"2.92";"https://www.houzz.com/ideabooks/82236/list/are-plantation-shutters-the-right-choice-for-your-windows";"0.00";"0.00";"1.00";"3950000";"1.00,1.00,0.50,0.50,1.00,0.50,1.00,1.00,0.50,1.00,0.50,1.00";"1509003050"
"hamptons homes interiors";"8";"10";"10";"77.75";"3.36";"https://www.houzz.com/hamptons-style";"0.00";"0.00";"0.33";"1930000";"0.50,1.00,0.50,0.50,1.00,0.50,0.50,0.50,0.50,0.50,1.00,0.50";"1510525020"
"interior wood paneling for walls";"16";"17";"30";"69.35";"1.03";"https://www.houzz.com/interior-wood-paneling";"0.00";"0.00";"1.00";"10700000";"0.75,0.75,1.00,0.75,0.50,0.25,0.75,0.50,0.25,0.50,0.50,0.75";"1508910009"
"tuscan interior paint colors";"7";"7";"20";"74.34";"2.48";"https://www.houzz.com/tuscan-paint-colors";"0.00";"0.00";"0.37";"3680000";"1.00,0.40,0.40,0.20,0.60,0.20,0.40,0.60,0.60,0.40,0.60,0.60";"1509513364"
"soundproof interior windows";"76";"90";"90";"63.18";"3.30";"https://www.houzz.com/pro/tami512/soundproof-windows";"0.00";"0.00";"1.00";"555000";"0.29,0.71,1.00,0.29,1.00,1.00,0.14,0.57,0.14,0.43,0.43,0.71";"1509673341"
"interior door trim kits";"62";"0";"110";"74.13";"1.10";"https://www.houzz.com/photos/products/query/retro-door-molding-kit";"0.00";"0.00";"1.00";"2350000";"0.55,0.05,0.24,1.00,0.24,0.19,0.36,0.30,0.67,1.00,1.00,0.12";"1509669956"
"tacoma interior";"33";"24";"260";"84.20";"2.21";"https://www.houzz.com/professionals/interior-designer/c/Tacoma--WA";"0.00";"0.00";"0.06";"18500000";"0.81,0.66,0.81,0.81,0.66,1.00,0.66,1.00,1.00,1.00,1.00,1.00";"1510725818"
"small home interior designs";"23";"13";"50";"82.11";"2.62";"https://www.houzz.com/photos/size--compact";"0.00";"0.00";"0.40";"24700000";"0.36,0.21,0.21,0.21,0.50,0.36,0.50,1.00,0.29,0.21,0.50,0.64";"1508515822"
"unfinished interior shutters";"21";"0";"30";"60.07";"1.83";"https://www.houzz.com/photos/interior-shutters";"0.00";"0.00";"1.00";"1370000";"1.00,0.75,0.50,0.75,0.50,1.00,1.00,0.50,0.50,0.50,0.75,1.00";"1508719873"
"one room apartment interior design";"20";"20";"10";"84.18";"4.39";"https://www.houzz.com/one-bedroom-apartment-design";"0.00";"0.00";"0.41";"82800000";"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1509335467"
"interior floodlights";"45";"36";"90";"81.02";"1.41";"https://www.houzz.com/flood-light";"0.00";"0.00";"1.00";"4520000";"0.44,1.00,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.33,1.00";"1509677932"
"interior french doors 72 x 80";"47";"0";"40";"76.06";"1.36";"https://www.houzz.com/discussions/1170186/source-for-short-door-72-tall";"0.00";"0.00";"1.00";"787000";"0.56,1.00,0.44,0.11,0.44,0.33,0.78,0.78,0.22,0.44,0.44,0.44";"1510373803"
"flush interior wood doors";"61";"29";"90";"60.99";"1.81";"https://www.houzz.com/flush-interior-door";"0.00";"0.00";"1.00";"14200000";"0.22,1.00,0.11,0.44,0.11,0.78,0.78,0.78,0.33,0.11,0.11,0.33";"1509680587"
"interior painting tampa fl";"41";"48";"50";"41.47";"7.22";"https://www.houzz.com/professionals/paint-and-wall-coverings/c/Tampa--FL";"0.00";"0.00";"0.45";"1530000";"0.78,0.56,0.56,0.11,0.56,0.11,1.00,0.78,0.33,0.56,0.56,0.22";"1510317947"
"discount interior door handles";"17";"20";"40";"68.70";"1.66";"https://www.houzz.com/discussions/876080/updating-interior-door-handles";"0.00";"0.00";"0.94";"2290000";"0.71,0.43,0.43,0.43,0.43,0.57,0.57,0.71,1.00,0.43,0.71,0.29";"1508638766"
"sliding barn door interior";"16";"21";"140";"90.75";"1.34";"https://www.houzz.com/photos/interior-doors/type_door--Barn-Doors";"0.00";"0.00";"1.00";"2360000";"1.00,0.65,0.42,0.35,0.65,0.42,0.35,0.54,0.54,0.42,0.65,0.54";"1510859292"
"looking for interior designer";"36";"0";"30";"82.71";"3.33";"https://www.houzz.com/professionals/interior-designer/los-angeles";"0.00";"0.00";"0.82";"7700000";"0.50,0.50,0.25,0.75,0.75,1.00,0.75,0.75,0.75,0.75,0.50,0.75";"1508738038"
"ideas for interior decorating";"25";"15";"10";"85.08";"1.06";"https://www.houzz.com/photos";"0.00";"0.00";"0.92";"22400000";"0.67,0.33,0.33,0.33,0.33,1.00,0.33,0.33,0.33,0.33,0.33,0.33";"1506799763"
"interior decorative columns lowes";"12";"10";"20";"81.31";"1.19";"https://www.houzz.com/photos/query/Columns-from-Lowes-and-square-pedestals";"0.00";"0.00";"1.00";"0";"0.40,0.40,0.20,0.20,0.20,0.40,1.00,0.40,0.60,0.20,0.60,0.60";"1509403465"
"interior glass double doors";"26";"27";"40";"77.64";"1.10";"https://www.houzz.com/interior-double-glass-doors";"0.00";"0.00";"1.00";"38300000";"1.00,1.00,0.43,0.29,0.71,0.43,0.43,0.71,0.43,0.29,0.71,1.00";"1510775035"
"interior designing games for houses";"81";"0";"10";"75.92";"4.39";"https://www.houzz.com/romania-interior-design";"0.00";"0.00";"0.57";"3580000";"1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1509590837"
"software interior design";"69";"71";"20";"67.69";"5.39";"https://www.houzz.com/discussions/3867852/interior-designers-what-software-do-you-use-to-project-manage";"0.00";"0.00";"1.00";"59500000";"0.50,0.50,0.50,0.25,0.50,0.50,0.25,0.25,1.00,1.00,0.50,0.50";"1509404615"
"french interior design ideas";"26";"35";"20";"73.10";"1.71";"https://www.houzz.com/ideabooks/1787964/list/so-your-style-is-french-country";"0.00";"0.00";"0.31";"31400000";"0.25,1.00,0.50,0.50,0.50,0.50,0.50,0.25,0.50,0.50,0.25,0.75";"1509000716"
"need interior designer";"3";"3";"10";"69.57";"2.06";"https://www.houzz.com/professionals/interior-designer";"0.00";"0.00";"0.83";"166000000";"0.50,0.50,1.00,1.00,1.00,1.00,0.50,0.50,0.50,0.50,0.50,1.00";"1509252652"
"architectural interior wall panels";"13";"8";"40";"58.69";"1.74";"https://www.houzz.com/architectural-wall-panels";"0.00";"0.00";"0.60";"2280000";"0.44,0.44,0.44,0.33,0.44,0.44,0.33,0.44,0.33,0.56,1.00,0.33";"1508621263"
"interior paint sheen";"57";"58";"50";"69.94";"5.94";"https://www.houzz.com/ideabooks/17489193/list/pick-the-right-paint-finish-to-fit-your-style";"0.00";"0.00";"0.21";"11900000";"0.71,0.71,0.71,0.57,0.71,0.71,1.00,0.71,0.57,0.43,1.00,0.71";"1508587697"
"house interior paint";"21";"22";"50";"83.45";"2.97";"https://www.houzz.com/most-popular-interior-paint-colors";"0.00";"0.00";"0.70";"87400000";"0.57,1.00,0.71,1.00,1.00,1.00,0.71,0.71,0.71,0.57,0.71,0.71";"1508480191"
"frosted glass french doors interiors";"9";"0";"10";"77.14";"1.19";"https://www.houzz.com/frosted-glass-french-doors";"0.00";"0.00";"0.96";"13500000";"0.25,0.25,0.50,0.25,0.25,0.25,0.25,0.50,1.00,0.25,0.25,0.25";"1509252436"
"frosted glass french doors interiors";"13";"13";"10";"77.14";"1.19";"https://www.houzz.com/frosted-glass-interior-doors";"0.00";"0.00";"0.96";"13500000";"0.25,0.25,0.50,0.25,0.25,0.25,0.25,0.50,1.00,0.25,0.25,0.25";"1509252436"
"interior flush wood doors";"32";"28";"90";"54.75";"1.44";"https://www.houzz.com/flush-solid-wood-interior-doors";"0.00";"0.00";"1.00";"2640000";"0.22,1.00,0.11,0.44,0.11,0.78,0.78,0.78,0.33,0.11,0.11,0.33";"1509689313"
"condo interior decorating";"4";"1";"10";"86.00";"1.33";"https://www.houzz.com/small-condo-interior";"0.00";"0.00";"0.42";"15800000";"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.33,0.33,0.67,1.00";"1510460930"
"door knobs interior";"42";"0";"110";"81.01";"1.36";"https://www.houzz.com/discussions/337672/exterior-and-interior-door-knobs-should-they-match";"0.00";"0.00";"1.00";"2940000";"0.53,0.41,0.53,0.41,0.53,0.53,0.65,0.82,0.65,0.53,1.00,0.82";"1510839090"
"aesthetic interiors";"7";"11";"50";"78.01";"1.37";"https://www.houzz.com/pro/aestheticinteriorsfoxvalley/aesthetic-interiors-fox-valley";"0.00";"0.00";"0.04";"28400000";"0.71,0.71,0.57,0.29,0.57,0.57,0.71,0.71,0.57,0.71,1.00,0.71";"1508582815"
"antique home interior";"12";"6";"20";"79.42";"1.11";"https://www.houzz.com/antique-interior";"0.00";"0.00";"0.21";"17200000";"0.33,1.00,0.67,0.67,0.67,0.67,0.33,0.33,0.67,0.67,1.00,1.00";"1509428786"
